raw,sentids,filename,img_id,positive_sentence,negative_sentence,label,split,num_labels
"[""While looking in the mirror, a man is shaving his beard with a manual razor."", ""A young adult male shaving his face with the razor running down his neck."", ""A man shaves his neck but not his beard."", ""A man carefully shaves his beard."", ""A man shaving neck with razor.""]","[14130, 14131, 14132, 14133, 14134]",197688193.jpg,2826,a man shave a manual razor beard,a man shave beard with a manual razor,10,train,2
"[""A child is playing with an arcade whack a mole style fish game."", ""A small boy is whacking aliens that pop out of an arcade game."", ""A little redheaded boy plays Whack Em!"", ""A young child plays an arcade game."", ""A boy plays a game.""]","[14120, 14121, 14122, 14123, 14124]",1975171469.jpg,2824,A child play an arcade whack a style fish game,A child play a style fish game with an arcade whack,10,train,2
"[""A young man in his mid twenties is kicking his left foot about two feet off the leaf covered ground, with paved asphalt and green plants and trees in the background."", ""A man is walking down the street on an Autumn day, kicking leaves in the air."", ""A man is kicking fallen leaves on the street in a neighborhood."", ""A man wearing a gray sweater walking through a pile of leaves."", ""A guy in jeans walking over the leaves during autumn.""]","[14105, 14106, 14107, 14108, 14109]",1974336555.jpg,2821,A young man kick paved asphalt left foot,A young man kick left foot with paved asphalt,10,train,2
"[""A large bearded man flips a crepe or omelet in midair with his frying pan."", ""An older, overweight man flips a pancake while making breakfast."", ""A man stands in a kitchen, flipping a crepe on a frying pan."", ""Ann older man with a gray beard is cooking in the kitchen."", ""A man in an urban dwelling prepares a meal.""]","[14840, 14841, 14842, 14843, 14844]",2043372516.jpg,2968,A large bearded man flip frying pan a crepe,A large bearded man flip a crepe with frying pan,10,train,4
"[""A lady wearing a green sweatshirt and jeans sits on the ground and hits a tennis ball with a tennis racket."", ""A woman in a green sweater is sitting down with a tennis racket about to hit a tennis ball."", ""A woman sitting on a grassy hill hitting a tennis ball with a racket."", ""A woman is playing tennis while sitting down in the grass."", ""A woman sitting in the grass hits a ball with a racquet.""]","[12335, 12336, 12337, 12338, 12339]",18119750.jpg,2467,A lady in a green sweatshirt and jeans hits a tennis ball while sitting on the ground with a racket.,A lady in a green sweatshirt and jeans sits on the ground and hits a tennis ball with a racket.,10,test,2
"[""The tow boys, one older, the other younger, are looking at the camera."", ""A girl and a little boy are looking through a camera."", ""A young woman and a girl inspect a camera."", ""A girl shows a small child her camera."", ""A portrait of a girl and young child.""]","[16070, 16071, 16072, 16073, 16074]",208469029.jpg,3214,A young woman looking at the camera shows the camera to a small child.,A young woman looking at the camera shows a small child the camera.,10,train,6
"[""The little dog grabs a hold of the bedroom slipper with its mouth."", ""A brown dog is staring closely at a sleeping brown and white dog."", ""The black and tan dog is on a rug, tugging on a slipper."", ""A little dog struggles with a man holding a slipper."", ""A small brown dog is playing with a fuzzy slipper.""]","[12155, 12156, 12157, 12158, 12159]",1801874841.jpg,2431,The little dog bites down on a bedroom slipper and holds onto it.,The little dog grabs onto the bedroom slipper with its mouth.,10,test,2
"[""A woman in a pink hat holds hands with a man in a white hat while walking down the street."", ""A couple walks down the street holding hands while a man plays music."", ""A man sits on the floor and plays a flute while three people talk."", ""Three people walk past a man playing a flute on the sidewalk."", ""People walk past a street musician playing the flute.""]","[12000, 12001, 12002, 12003, 12004]",179656683.jpg,2400,A woman in a pink hat walks down the street while holding a man in a white hat by the hand.,A woman in a pink hat holds hands with a man in a white hat as they walk down the street.,10,test,4
"[""A casually dressed man has several flutes into which he is pouring champagne."", ""A man sits at a table and pours a drink into one of six glasses."", ""A man in a gray shirt is pouring a drink into a flute."", ""A man is pouring drinks at a table."", ""A man pours champagne into a glass.""]","[3985, 3986, 3987, 3988, 3989]",1271579512.jpg,797,A man in a gray shirt sitting at a table pours champagne into flutes for people.,A man in a gray shirt sitting at a table pours people champagne into flutes.,10,train,8
"[""A woman feeds a baby with curly brown hair while also holding a young blond child with a patch over one eye and glasses."", ""A woman is holding two toddlers, one with an eye patch, and trying to feed them."", ""Two toddlers sit on their mother's lap while she feeds them."", ""A man is holding and feeding his two small children."", ""Two toddlers sitting in mom's lap.""]","[15495, 15496, 15497, 15498, 15499]",206648789.jpg,3099,A woman feed brown hair a baby,A woman feed a baby with brown hair,10,train,4
"[""A person dressed in a black shirt and a person dressed in a blue shirt are standing on a mound of sand."", ""One person helping another person up to the top of a mound of sand underneath a cloudy sky."", ""A man helps a woman with a walking stick up a large sand dune."", ""A man helping an older woman to the top of a sand dune."", ""There are 2 men climbing a sand dune.""]","[9230, 9231, 9232, 9233, 9234]",15308702.jpg,1846,A person in a black shirt shares a view with a person in a blue shirt from the top of a sand mound.,A person in a black shirt stands with another in a blue shirt on a mound of sand.,10,test,4
"[""Blond-haired woman pulling apart a watermelon, sitting atop a marble table."", ""A female with blond-hair is cutting a watermelon on a marble countertop."", ""A woman in a light blue shirt with white sleeves cuts a watermelon."", ""Waitress working in a restaurant cutting watermelon."", ""A female cutting into a watermelon.""]","[4010, 4011, 4012, 4013, 4014]",12736326.jpg,802,A waitress in a light blue shirt with white sleeves working in a restaurant prepares watermelon on a marble countertop for customers.,A waitress in a light blue shirt with white sleeves working in a restaurant prepares customers watermelon on a marble countertop.,10,train,8
"[""A man in a white shirt hands something to a man in a black jacket in the city."", ""A man and woman looking at their reflections in a window."", ""A man in jeans and a black jacket picking up his food."", ""One man hands another man food from an outdoor vendor."", ""A street vendor selling food to a customer.""]","[15570, 15571, 15572, 15573, 15574]",2070067282.jpg,3114,A man hand a man something,A man hand something to a man,10,train,2
"[""A woman is drawing a cartoon caricature of two young children."", ""An artist hard at work to draw a comical portrait."", ""A woman is drawing a caricature of two people."", ""A woman drawing a picture of two children."", ""A female artist sketching a portrait.""]","[9220, 9221, 9222, 9223, 9224]",15305247.jpg,1844,A woman working hard draws a cartoon caricature for two young children.,A woman working hard draws two young children a cartoon caricature.,10,train,6
"[""A bald man in a black and orange robe is standing with a fan in front of burning plants with a crowd encircling him."", ""An Asian man in a black robe is holding up a small fan by a bush with smoke coming out of it."", ""An Asian man holds a fan and sits closely to a burning bush."", ""Buddhist priest blessing his worshipers."", ""Monks are gathering for a ceremony.""]","[15675, 15676, 15677, 15678, 15679]",2072907691.jpg,3135,An Asian man hold smoke coming out of it a small fan,An Asian man hold a small fan with smoke coming out of it,10,train,2
"[""Two young barefooted girls are climbing an old lava flow with their father and mother following close behind."", ""A family is walking along the top of a rock, with out shoes enjoying the view."", ""Two barefoot girls are taking a walk with their parents"", ""A family is hiking across a rocky landscape."", ""A family of four walking around looking.""]","[9415, 9416, 9417, 9418, 9419]",1547327107.jpg,1883,Two young barefooted girls lead their father and mother up an old lava flow.,Two barefooted girls climb an old lava flow while their parents follow behind.,10,test,4
"[""A man is carefully shaving hair off another man's chin with a razor and shaving cream."", ""A young boy carefully shaving a gentlemen in a barber shop."", ""A man shaving another man in a barber shop."", ""A young boy is giving an older man a shave."", ""A guy in a barber shop getting shaved.""]","[21205, 21206, 21207, 21208, 21209]",224663185.jpg,4241,A young boy carefully using a razor and shaving cream gives a shave to a gentleman in a barber shop.,A young boy carefully using a razor and shaving cream gives a gentleman in a barber shop a shave.,10,train,6
"[""People with small children on a brick ground, one man points to something for a child to see."", ""A young girl and an older gentleman hold hands as he points to something off frame."", ""A group of adults and children, with one man pointing at something off-camera."", ""A man holding a little girl hand bends over and points something to her."", ""A crowded street in Europe.""]","[9210, 9211, 9212, 9213, 9214]",1529044279.jpg,1842,A man holding a little girl's hand bending over shows something to the girl by pointing.,A man holding a little girl's hand bending over shows the girl something by pointing.,10,train,6
"[""A man talks to several others behind a table in a restaurant kitchen."", ""A man is putting in an order at the kitchen of a restaurant."", ""There is a restaurant with a waiter and some cooks."", ""A waiter presenting an order to the kitchen staff."", ""A man placing an order at a restaurant.""]","[4035, 4036, 4037, 4038, 4039]",127480623.jpg,807,A waiter at a restaurant gives an order to kitchen staff behind a table.,A waiter at a restaurant gives kitchen staff behind a table an order.,10,train,6
"[""A woman in front of white bars puts her hand to her forehead and talks on the phone."", ""A lady with some jeans on talking on a cellphone with her hand on her forehead."", ""I don't see a picture i don't see a picture i don't see a picture"", ""A girl sitting on the ground is talking on a cellphone."", ""A grief stricken woman sitting and talking on the phone""]","[15835, 15836, 15837, 15838, 15839]",2077433632.jpg,3167,A woman put forehead hand,A woman put hand to forehead,10,train,2
"[""A person with long blond-hair, white shirt, and black pants holds a plate with a colorful burger on it."", ""A man with shoulder length blond-hair and glasses about to eat steak and vegetables"", ""A man with glasses just sat down and is ready to eat his burger."", ""Man with long blond-hair and a plate of food in his hands."", ""A person is sitting next to a tv holding a plate of food.""]","[15940, 15941, 15942, 15943, 15944]",20803565.jpg,3188,A person hold a colorful burger a plate,A person hold a plate with a colorful burger,10,train,2
"[""A man wearing a black jacket stands, holding an open book in front of a chalkboard and globe."", ""A man in a black leather jacket and a book in his hand speaks in a classroom."", ""A man in a leather jacket reads from a book to people in a classroom"", ""A man is holding a book standing in front of a chalkboard."", ""A man in a black jacket reading aloud.""]","[9205, 9206, 9207, 9208, 9209]",152881593.jpg,1841,A man in a black leather jacket holding an open book reads from the book to people in a classroom.,A man in a black leather jacket holding an open book reads people in a classroom from the book.,10,train,6
"[""A young Indian male is hitting a red ball with a bat next to a brown chair."", ""A little boy playing some game and trying to hit the ball with a paddle."", ""A young boy about to hit a ball with a baseball bat."", ""This boy is playing stickball."", ""A boy is playing cricket.""]","[16040, 16041, 16042, 16043, 16044]",2083844357.jpg,3208,A young Indian male hit a bat a red ball,A young Indian male hit a red ball with a bat,10,train,2
"[""A street performer strumming on his guitar, waiting for people to toss him tips."", ""A man in a brown shirt and black pants is sitting on the sidewalk with a guitar."", ""A man with a beard and white bandannas is playing the guitar on the sidewalk."", ""A man in a brown shirt is sitting on the sidewalk and playing a guitar."", ""A young man sitting by a dumpster on a sidewalk playing the guitar.""]","[3555, 3556, 3557, 3558, 3559]",1243798805.jpg,711,A man in a brown shirt sitting on the sidewalk with a guitar plays music for people.,A man in a brown shirt sitting on the sidewalk with a guitar plays people music.,10,train,6
"[""An older woman bringing a cake to a group of sitting and excited children."", ""A woman is holding a candlelit cake above a group of children."", ""An elderly woman is presenting a cake to a group of kids."", ""An elderly woman serving birthday cake to happy children"", ""An old woman brings a cake to a group of children.""]","[15745, 15746, 15747, 15748, 15749]",2074781877.jpg,3149,An elderly woman present a group a cake,An elderly woman present a cake to a group,10,train,2
"[""Baby sitting on floor and holding a game controller over its head."", ""A little kid holds up a remote control in front of the television."", ""A baby is holding a controller to a video game above his head."", ""A young boy is holding a PlayStation controller over his head."", ""A baby holds a game control above its head and laughs.""]","[15285, 15286, 15287, 15288, 15289]",2060031241.jpg,3057,A baby hold a video game a controller,A baby hold a controller to a video game,10,train,2
"[""This is a scene of several people walking outside during the day, including a woman with two coffee urns."", ""A woman in a black dress is pushing a cart with thermos down a paved walkway."", ""A girl with blue hair is pushing a coffee cart."", ""A woman pushing a coffee cart through a plaza."", ""A woman is taking the food to the patients.""]","[9715, 9716, 9717, 9718, 9719]",1567005236.jpg,1943,A woman brings people food with a coffee cart through a plaza.,A woman brings the food to people with a coffee cart through the plaza.,10,test,2
"[""A young boy with a red hat is taking a picture with a high-end camera."", ""A young, backwards hat wearing, boy holding a professional camera."", ""A boy in a red hat is taking pictures with his camera."", ""A child is looking through the viewfinder of a camera."", ""Little boy in a red hat aiming a camera.""]","[9725, 9726, 9727, 9728, 9729]",1568700473.jpg,1945,A young boy in a red hat captures a scene using a high-end camera.,A young boy in a red hat takes a picture with a high-end camera.,10,test,2
"[""Three chefs, wearing white hats and black aprons, are preparing food in a crowded kitchen."", ""Three men work quickly preparing food in the kitchen of an upper-class Chinese restaurant."", ""Workers prepare the restaurant for hungry customers."", ""Three men are preparing food in a kitchen setting."", ""Three men are cooking in a large kitchen.""]","[3615, 3616, 3617, 3618, 3619]",1246863003.jpg,723,Three chefs wearing white hats and black aprons prepare food in a crowded kitchen for customers.,Three chefs wearing white hats and black aprons prepare customers food in a crowded kitchen.,10,train,8
"[""Two boys in blue and yellow uniforms play soccer with a boy in a pink printed uniform."", ""Two teammates attempt to convert a soccer goal past the goalie."", ""Three boys playing soccer in a field"", ""Uniformed children playing soccer"", ""Three boys playing soccer.""]","[11725, 11726, 11727, 11728, 11729]",1771490732.jpg,2345,Two boys in blue and yellow uniforms challenge a boy in a pink printed uniform in a soccer game.,Two boys in blue and yellow uniforms play soccer against a boy in a pink printed uniform.,10,test,2
"[""A man in all white sitting cross-legged around big wide baskets of different vegetables in a market."", ""A local vegetable vendor is ready and waiting to sell his wares to customers."", ""A man sitting in a lotus position among several large baskets of vegetables."", ""A man wearing a wife-beater, sitting around fruit in a low budget market."", ""A man in a white tank top is sitting among bowls of vegetables.""]","[3875, 3876, 3877, 3878, 3879]",126438084.jpg,775,A local vegetable vendor in a white tank top sitting in a lotus position sells vegetables from big wide baskets to customers.,A local vegetable vendor in a white tank top sitting in a lotus position sells customers vegetables from big wide baskets.,10,train,6
"[""An old man with a multicolored hat standing is standing front of a earth toned mosaic sign, with foreign language in the tiles."", ""A person with a multicolored hat stands just behind a mosaic featuring Spanish words and in front of a grassy hill."", ""A man wearing a gray sweater and striped hat stands in front of a mosaic monument."", ""An old my in a hat is standing behind a sign."", ""An old man in a hat standing next to a sign.""]","[11435, 11436, 11437, 11438, 11439]",1733676900.jpg,2287,A mosaic sign with foreign text provides an old man in a multicolored hat a place to stand.,An old man in a multicolored hat stands in front of an earth-toned mosaic sign with foreign text.,10,test,2
"[""A man in a yellow suit is kneeling on top of a piano while another man in yellow has a musical instrument in his hands."", ""Men wearing yellow suits are on stage with a piano and one man is playing an upright bass."", ""Two jazz musicians are wearing yellow suits and performing on stage."", ""Two performers with yellow suits are playing on stage."", ""Two men performing on instruments.""]","[15160, 15161, 15162, 15163, 15164]",205675005.jpg,3032,Two jazz musicians wearing yellow suits play music on stage for people.,Two jazz musicians wearing yellow suits play people music on stage.,10,train,6
"[""Child standing in a snowy landscape pulling down a snow-covered tree branch."", ""A boy in a red jacket smacks a snow covered tree with a stick."", ""A person in a red jacket stands under a snow-covered tree."", ""A child stands underneath a snow-covered tree."", ""A little boy shakes the snow off of a tree.""]","[11235, 11236, 11237, 11238, 11239]",1714316707.jpg,2247,"A child in a snowy landscape gives a tree branch a strong pull, causing snow to fall.",A child in a snowy landscape pulls down on a snow-covered tree branch.,10,test,2
"[""A child is playing soccer with a blue and white soccer ball nearby onlookers."", ""The boy hits the blue and white soccer ball with his knee."", ""A child is hitting a soccer ball with their chest."", ""A boy hitting a soccer ball with his chest."", ""The boy is kicking a soccer ball.""]","[10880, 10881, 10882, 10883, 10884]",1680126311.jpg,2176,A child gives a blue and white soccer ball a strong kick as onlookers watch.,A child is playing soccer with a blue and white soccer ball as onlookers watch.,10,test,2
"[""Teenager about to hit a baseball on the ground with a blow up plastic hammer."", ""A young man in a black t-shirt plays Croquet with an inflatable mallet."", ""A young man getting ready to hit a can with a orange and purple bat."", ""Man uses inflatable toy to play a lawn game."", ""A tall gentleman plays inflatable croquet.""]","[10710, 10711, 10712, 10713, 10714]",16653104.jpg,2142,A teenager with a blow-up plastic hammer prepares to give a baseball a hit on the ground.,A teenager with a blow-up plastic hammer is about to hit a baseball on the ground.,10,test,2
"[""An older man with a white beard, wearing a blue shirt and blue baseball cap, is playing guitar to a small black girl sitting on a red stool."", ""A man with long hair and a blue shirt is sitting outside with his guitar case open, laughing as a young girl sits and watches."", ""A man in a blue cap is playing a guitar while a young girl sits on a stool across from him and listens."", ""A bearded hairy musician happily plays his guitar for a young black girl."", ""A guitarist performing for a young child.""]","[10605, 10606, 10607, 10608, 10609]",165772854.jpg,2121,An older man wearing a blue shirt and blue baseball cap plays a small black girl sitting on a red stool guitar.,An older man wearing a blue shirt and blue baseball cap plays guitar to a small black girl sitting on a red stool.,10,test,6
"[""A woman wearing black glasses is sharing sweets with a toddler girl wearing a princess hat."", ""Woman in red shirt and sunglasses gives candy to her daughter who is wearing a crown."", ""A woman holds a plate of goodies for her little princess."", ""A little girl with a tiara eating in someones lap."", ""A fat lady feeding her young daughter.""]","[3560, 3561, 3562, 3563, 3564]",124390903.jpg,712,A woman wearing black glasses shares with a toddler girl wearing a princess hat some sweets.,A woman wearing black glasses shares sweets with a toddler girl wearing a princess hat.,10,test,6
"[""A man is preparing two bowls of a yellow food with white in the center."", ""A man is preparing a meal on a kitchen counter with three bowls."", ""A man prepares a meal that looks like soup in a crowded kitchen."", ""A man in a purple shirt adding sugar to a bowl of orange mush."", ""One man in a gray shirt making breakfast.""]","[15185, 15186, 15187, 15188, 15189]",2057257964.jpg,3037,A man in a purple shirt preparing a meal in a crowded kitchen prepares food for people.,A man in a purple shirt preparing a meal in a crowded kitchen prepares people food.,10,train,6
"[""A soccer player dressed in blue and white is kicking the ball to his teammate while other teammates and opponents dressed in red watch."", ""A player on the white and blue team kicks a soccer ball toward his teammate while players on the red team watch."", ""A group of kids in red and white playing soccer."", ""There is a soccer game in progress."", ""Boys soccer teams playing a game.""]","[10095, 10096, 10097, 10098, 10099]",1597319381.jpg,2019,A soccer player dressed in blue and white kicks his teammate the ball.,A soccer player dressed in blue and white kicks the ball to his teammate.,10,test,4
"[""A man in a white button down shirt standing in a family kitchen is using a fork and knife to cut the leg off of a cooked turkey, as the hand of another person holds the turkey still."", ""A bald man with glasses is cutting into a turkey on the dinner table."", ""A man with a bald head and wearing eyeglasses is carving a turkey."", ""This older gentleman pictured is carving a turkey for his family."", ""Man carving turkey on a table.""]","[15190, 15191, 15192, 15193, 15194]",2057262566.jpg,3038,A bald man with glasses carves turkey on the dinner table for his family.,A bald man with glasses carves his family turkey on the dinner table.,10,train,6
"[""A man in a pink shirt is showing a magic trick to a boy in a blue shirt."", ""A young boy in a blue jacket pulls something black out of a fabric bag."", ""A small boy wearing a blue shirt pulling an item from a magicians hat."", ""A smiling boy pulling something from a magician's bag."", ""A smiling boy pulls an orange object from a hat.""]","[10065, 10066, 10067, 10068, 10069]",1594038143.jpg,2013,A man in a pink shirt presents a magic trick to a boy in a blue shirt.,A man in a pink shirt performs a magic trick for a boy in a blue shirt.,10,test,6
"[""A young bearded man in a gray hooded sweatshirt stirs a pot with a wooden spoon."", ""A man in a gray hooded sweatshirt is preparing food."", ""A tall man stirring a pot of food on a stove."", ""The man in a blue sweatshirt is in a kitchen."", ""A man is a kitchen cooking.""]","[3940, 3941, 3942, 3943, 3944]",126823727.jpg,788,A young bearded man stirs a wooden spoon into a pot.,A young bearded man stirs a pot with a wooden spoon,10,test,4
"[""A small girl is unwrapping a green present with toys strewn around."", ""A little blond girl opens a package wrapped in green paper."", ""A blond girl opening a green wrapped package."", ""The little girl is opening her big present."", ""A blond girl unwraps a present.""]","[9890, 9891, 9892, 9893, 9894]",1578427672.jpg,1978,"A small girl removes the wrapping from a green present, surrounded by toys.",A small girl unwraps a green present while toys lie scattered around her.,10,test,2
"[""A man with a blue shirt on is at the front of the room and several other people are sitting in chairs in the room."", ""A man lecturing a group of people in a medium sized room."", ""A man standing in front of several people talking."", ""A man getting ready to speak to an audience."", ""People gathered for a presentation.""]","[15240, 15241, 15242, 15243, 15244]",2058215181.jpg,3048,A man with a blue shirt standing at the front of the room gives a lecture to people sitting in chairs.,A man with a blue shirt standing at the front of the room gives people sitting in chairs a lecture.,10,train,6
"[""An old woman getting ready to move her belongings after along day auction held at the church compound"", ""Person sitting in a chair selling goods outside of a building."", ""An elderly woman sells goods outdoors in an exotic setting."", ""A man tends his outdoor cart while waiting for customers."", ""Someone is sitting probably offering something for sale.""]","[15125, 15126, 15127, 15128, 15129]",2055214203.jpg,3025,An elderly woman sitting in a chair sells goods to customers outdoors in an exotic setting.,An elderly woman sitting in a chair sells customers goods outdoors in an exotic setting.,10,train,6
"[""A man in white slacks and black shoes sits beside a red bucket full of money on a blue folding chair playing a brown guitar beside a tray of produce."", ""A man is playing guitar in front of a vegetable stand, and he has a red bucket of money on the ground near him."", ""An old man in white and pink is playing an acoustic guitar by a red bucket of money and a stand of red tomatoes."", ""An old man plays guitar in front of a red bucket filled with money."", ""A guitarist busks beside a vegetable stand.""]","[17020, 17021, 17022, 17023, 17024]",210788423.jpg,3404,An old man in white slacks playing a brown guitar beside a vegetable stand plays music for people.,An old man in white slacks playing a brown guitar beside a vegetable stand plays people music.,10,train,6
"[""I am sure his eyeglasses helped him make sure his grilled pieces of meat were cooked thoroughly while he enjoyed being surrounded by the wilderness."", ""A man wearing baseball hat and glasses is making barbecue at the picnic area."", ""A man barbecues meat outdoors with a forest in the background."", ""A man tends diligently to his barbecue."", ""A man with a hat is cooking barbecue.""]","[14670, 14671, 14672, 14673, 14674]",20354191.jpg,2934,A man barbecue a forest meat,A man barbecue meat with a forest,10,train,4
"[""A woman prepares a plate of meat coming directly off of a grill while people talk in the background."", ""A woman cooks a variety of meets on a grill while others stand in the background."", ""A woman grilling a variety of different kinds of meats at a cookout."", ""A woman in a white apron is cooking all kinds of food over a grill."", ""A woman in a white apron prepares various meats on a large grill.""]","[5060, 5061, 5062, 5063, 5064]",1327485320.jpg,1012,A woman in a white apron grilling a variety of different kinds of meats prepares meat for people at a cookout.,A woman in a white apron grilling a variety of different kinds of meats prepares people at a cookout meat.,10,train,6
"[""A man in jeans and sandals sits outside near trees and a goose and plays a string instrument."", ""A man sits in the sunlight, on a bench, playing a banjo while a Canadian Goose looks on."", ""The goose appears to be listening to the banjo player that is sitting on the park bench."", ""Guy playing banjo in the park as a duck enjoys the music."", ""A man is sitting on a bench playing his guitar.""]","[4890, 4891, 4892, 4893, 4894]",131624221.jpg,978,A man in jeans and sandals sitting on a bench plays music on a banjo for a Canadian goose in the park.,A man in jeans and sandals sitting on a bench plays a Canadian goose in the park music on a banjo.,10,train,6
"[""A woman standing in smoke or steam underneath a beach umbrella in a neighborhood holding a food platter."", ""A woman in black stands by a grill, with a bright green, blue, and yellow umbrella shading her."", ""Woman in a black top carrying something to drink and a green plastic basket past a grill."", ""A woman stands behind an outdoor grill with a blue basket of food in her hands."", ""A person is holding a green basket of food near a yellow and blue umbrella.""]","[18495, 18496, 18497, 18498, 18499]",2164665069.jpg,3699,A woman in black standing by a grill with a green basket prepares food for people underneath a beach umbrella.,A woman in black standing by a grill with a green basket prepares people food underneath a beach umbrella.,10,train,4
"[""A group of four young men and one young woman holding spray paint cans and smiling next to their artwork."", ""A group of friends stand in front of art they have sprayed for a picture."", ""A group of men and a woman are standing with spray paint cans."", ""A group of young adults spray paint large art boards."", ""Five youngsters making graffiti.""]","[6270, 6271, 6272, 6273, 6274]",1385492203.jpg,1254,A group of four young men and one young woman holding spray paint cans show their graffiti art to people.,A group of four young men and one young woman holding spray paint cans show people their graffiti art.,10,train,6
"[""A female soprano saxophone player and a male trumpet player are performing on the street as a man looks on from behind."", ""A man playing a trumpet along side a woman playing a saxophone stand outside in pink hats."", ""A man and a woman wearing hats are playing instruments on the street."", ""A male and a female play horns in front of a building."", ""A man and a woman are playing instruments on a street.""]","[17740, 17741, 17742, 17743, 17744]",2132881811.jpg,3548,A female saxophone player and a male trumpet player wearing pink hats play music for people on the street.,A female saxophone player and a male trumpet player wearing pink hats play people on the street music.,10,train,6
"[""A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine, holds up her hand."", ""A young man is presenting another woman with a cake with three candles on top."", ""A woman bringing a birthday cake to another woman with a glass of wine."", ""Two young women celebrating a birthday with cake and wine."", ""Women celebrating a birthday with cake.""]","[2510, 2511, 2512, 2513, 2514]",1163438830.jpg,502,The woman gave the room a cake with three candles as another woman gave her friend a toast with a glass of wine.,A woman carried a cake with three candles into the room as another woman held up her hand with a glass of wine.,10,train,12
"[""Several people stand near a cooking area in the woods while eating off of plates."", ""Several campers are standing eating near a campfire."", ""A group of campers is eating dinner near their fire."", ""People are grilling on a barbecue in the woods."", ""A group of people eat near a campfire.""]","[21760, 21761, 21762, 21763, 21764]",226115542.jpg,4352,Several people standing near a cooking area in the woods serve food to campers eating off of plates near their fire.,Several people standing near a cooking area in the woods serve campers eating off of plates near their fire food.,10,train,4
"[""A man is singing into a microphone while standing on a stage with instruments and musical equipment on the floor around him."", ""The fuzzy photo shows a male singer at a mike, with instruments arranged in the background."", ""A person wearing white socks and black shoes is in front of a microphone."", ""Man singing into a microphone with instruments in the background."", ""A person in a blue shirt is holding a microphone in their hands.""]","[5490, 5491, 5492, 5493, 5494]",1348278340.jpg,1098,A stage with instruments and musical equipment gives the man a setting to sing into a microphone.,A man is singing into a microphone on a stage with instruments and musical equipment placed around him.,10,test,2
"[""Three children, two girls and one boy, in martial art stances, standing on the hard-wood floor of a large room."", ""Three kids practice martial arts, one has a yellow belt, on a red belt and the other a white belt."", ""Three kids in a martial arts class are in a stance; each child has on a different color belt."", ""Three children are practicing martial arts in a gym."", ""Three young girls are taking part in martial arts.""]","[6350, 6351, 6352, 6353, 6354]",1389156021.jpg,1270,Three children in martial art stances wearing different color belts show martial arts to people in a gym.,Three children in martial art stances wearing different color belts show people in a gym martial arts.,10,train,6
"[""One small boy climbing a pole with the help of another boy on the ground"", ""One boy is helping another boy to climb a green pole in the street."", ""Little boy pushing another little boy up the pole."", ""The boy is trying to push another up a pole."", ""A boy pushing another boy up a pole.""]","[5390, 5391, 5392, 5393, 5394]",1342766791.jpg,1078,A small boy gives another boy on the ground a chance to help him climb a pole.,A small boy is climbing a pole with the help of another boy standing on the ground.,10,test,2
"[""Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window."", ""Ballet dancers in a studio practice jumping with wonderful form."", ""Five girls are leaping simultaneously in a dance practice room."", ""Five girls dancing and bending feet in ballet class."", ""A ballet class of five girls jumping in sequence.""]","[50, 51, 52, 53, 54]",1001573224.jpg,10,The dancing studio provides five ballet dancers with sunlight streaming through a window.,Sunlight is streaming through a window into a dancing studio where five ballet dancers are caught mid-jump.,10,train,4
"[""Middle-aged blond man is sitting on a park bench with a small dog in his lap wearing sunglasses as he prepares to play the guitar and harmonica."", ""A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth."", ""An older man holding a guitar, wearing a tie dye shirt and cowboy hat with a dog; both are wearing sunglasses."", ""An eccentrically dressed man and his dog are sitting on a bench with a guitar and harmonica."", ""A man sitting on a bench with a guitar and a dog on his lap.""]","[17730, 17731, 17732, 17733, 17734]",2132295466.jpg,3546,A man sitting on a bench with a dog and wearing a tie-dyed shirt plays music on guitar and harmonica for people.,A man sitting on a bench with a dog and wearing a tie-dyed shirt plays people music on guitar and harmonica.,10,train,4
"[""A little girl on the street in a yellowish green and orange dress is holding a Hello Kitty balloon with her right hand."", ""A little girl in an elaborate green and orange dress is chasing after a pink and white balloon figure."", ""A girl wearing a green and orange dress walks on the street with a balloon."", ""The girl is wearing a green dress and holding a hello kitty balloon."", ""A girl in a green dress plays with a Hello Kitty balloon.""]","[4855, 4856, 4857, 4858, 4859]",1312954382.jpg,971,A little girl in a yellowish-green and orange dress gives her right hand a Hello Kitty balloon on the street.,A little girl in a yellowish-green and orange dress is holding a Hello Kitty balloon in her right hand on the street.,10,test,4
"[""A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car."", ""A young man standing in front of a red freight car holding a camera and taking a photo."", ""A boy standing in front of a red box car, is taking a photo."", ""Man photographing red railroad car with large camera lens."", ""Man with camera standing beside a train.""]","[2155, 2156, 2157, 2158, 2159]",114410209.jpg,431,The long-lensed camera gives the person a clear shot of the red railroad car.,The person holds a long-lensed camera to his face while standing beside a red railroad car.,10,test,14
